image,modelEvalTime,boundingBoxTime,overallTime
img_85.jpg,18.134393453598022,0.02576303482055664,18.16015648841858
img_100.jpg,19.342989444732666,0.03631782531738281,19.37930727005005
img_77.jpg,17.60913610458374,0.04709577560424805,17.65623188018799
img_76.jpg,17.63212513923645,0.050107717514038086,17.68223285675049
img_98.jpg,18.759140729904175,0.05869030952453613,18.81783103942871
img_72.jpg,18.45558786392212,0.11946964263916016,18.57505750656128
img_89.jpg,18.087803602218628,0.11044478416442871,18.198248386383057
img_81.jpg,17.978965520858765,0.06581640243530273,18.044781923294067
img_87.jpg,18.336750984191895,0.010035037994384766,18.34678602218628
img_92.jpg,18.297927856445312,0.025987863540649414,18.323915719985962
img_84.jpg,18.16526770591736,0.013338088989257812,18.178605794906616
img_93.jpg,18.290879011154175,0.02942061424255371,18.32029962539673
img_79.jpg,18.262608289718628,0.09030842781066895,18.352916717529297
img_73.jpg,18.33632779121399,0.04180121421813965,18.37812900543213
img_96.jpg,18.565223693847656,0.046001434326171875,18.611225128173828
img_75.jpg,18.236497402191162,0.06511950492858887,18.30161690711975
img_78.jpg,18.28943967819214,0.04629087448120117,18.33573055267334
img_95.jpg,18.288036346435547,0.03444695472717285,18.32248330116272
img_97.jpg,18.40018916130066,0.025620222091674805,18.425809383392334
img_90.jpg,18.41086506843567,0.0351719856262207,18.44603705406189
img_94.jpg,18.40463161468506,0.034058570861816406,18.438690185546875
img_74.jpg,18.511609315872192,0.08172750473022461,18.593336820602417
img_86.jpg,18.40072727203369,0.02562236785888672,18.426349639892578
img_82.jpg,18.361474990844727,0.2114112377166748,18.5728862285614
img_91.jpg,18.487453937530518,0.060945749282836914,18.548399686813354
img_83.jpg,18.47443985939026,0.10014867782592773,18.574588537216187
img_80.jpg,18.539833545684814,0.024334430694580078,18.564167976379395
img_99.jpg,18.60715961456299,0.1773052215576172,18.784464836120605
img_88.jpg,18.517011642456055,0.02913808822631836,18.546149730682373
img_71.jpg,18.658722162246704,0.011410713195800781,18.670132875442505

